timestamp_local,t2m,rh2m,ws10m,wd10m,ps,ghi,ghi_clear,precip,t2mdew
2024-06-08 21:30:00+05:30,36.97,23.7,2.14,287.7,989.0,0.0,0.0,0.0,12.9
2024-06-08 22:30:00+05:30,36.12,24.43,2.23,286.4,988.9,0.0,0.0,0.0,12.66
2024-06-08 23:30:00+05:30,35.31,25.15,2.29,283.6,988.6,0.0,0.0,0.0,12.42
2024-06-09 00:30:00+05:30,34.55,25.99,2.33,277.2,988.1999999999999,0.0,0.0,0.0,12.27
2024-06-09 01:30:00+05:30,33.81,27.08,2.35,267.1,988.0,0.0,0.0,0.0,12.28
2024-06-09 02:30:00+05:30,33.22,28.38,2.36,254.5,987.9000000000001,0.0,0.0,0.0,12.49
2024-06-09 03:30:00+05:30,32.69,30.16,2.44,244.5,987.9000000000001,0.0,0.0,0.0,12.95
2024-06-09 04:30:00+05:30,32.1,32.66,2.58,240.0,988.1999999999999,0.0,0.0,0.0,13.65
2024-06-09 05:30:00+05:30,33.42,31.93,3.54,239.5,988.7,59.67,63.6,0.0,14.42
2024-06-09 06:30:00+05:30,35.89,27.54,4.07,247.5,989.3000000000001,203.23,220.65,0.0,14.25
2024-06-09 07:30:00+05:30,39.95,19.0,4.04,283.5,989.8000000000001,384.98,421.23,0.0,11.98
2024-06-09 08:30:00+05:30,42.61,15.64,4.58,309.2,990.1,558.25,614.25,0.0,11.18
2024-06-09 09:30:00+05:30,43.99,15.02,4.35,315.3,989.8000000000001,712.58,769.72,0.0,11.66
2024-06-09 10:30:00+05:30,44.97,14.66,3.95,316.7,989.2,864.97,867.72,0.0,12.06
2024-06-09 11:30:00+05:30,45.65,14.37,3.64,316.9,988.4000000000001,924.12,927.0,0.0,12.3
2024-06-09 12:30:00+05:30,46.04,14.21,3.39,316.0,987.4,884.92,890.67,0.0,12.43
2024-06-09 13:30:00+05:30,46.1,14.25,3.19,314.9,986.5999999999999,777.33,780.67,0.0,12.51
2024-06-09 14:30:00+05:30,45.8,14.49,3.17,313.5,985.8,603.97,604.38,0.0,12.52
2024-06-09 15:30:00+05:30,45.18,14.9,3.19,311.9,985.4000000000001,420.25,420.95,0.0,12.47
2024-06-09 16:30:00+05:30,44.27,15.57,3.04,309.0,985.4000000000001,213.68,214.8,0.0,12.42
2024-06-09 17:30:00+05:30,42.94,16.82,2.37,304.5,985.9000000000001,67.93,68.72,0.0,12.52
2024-06-09 18:30:00+05:30,40.47,20.35,1.65,300.1,986.7,2.95,3.0,0.0,13.46
2024-06-09 19:30:00+05:30,39.8,20.87,1.51,293.0,987.6999999999999,0.0,0.0,0.0,13.29
2024-06-09 20:30:00+05:30,39.19,21.36,1.47,282.6,988.4000000000001,0.0,0.0,0.0,13.16
2024-06-09 21:30:00+05:30,38.34,22.18,1.61,270.7,988.8,0.0,0.0,0.0,13.03
2024-06-09 22:30:00+05:30,37.31,23.3,1.86,260.7,988.7,0.0,0.0,0.0,12.93
2024-06-09 23:30:00+05:30,36.29,24.58,2.17,254.5,988.4000000000001,0.0,0.0,0.0,12.88
2024-06-10 00:30:00+05:30,35.46,25.77,2.44,251.9,988.1999999999999,0.0,0.0,0.0,12.92
2024-06-10 01:30:00+05:30,34.73,27.17,2.62,250.4,988.0,0.0,0.0,0.0,13.11
2024-06-10 02:30:00+05:30,34.02,29.09,2.6,249.1,988.0,0.0,0.0,0.0,13.54
2024-06-10 03:30:00+05:30,33.32,31.48,2.46,246.8,988.1,0.0,0.0,0.0,14.16
2024-06-10 04:30:00+05:30,32.65,34.16,2.33,244.9,988.5,0.0,0.0,0.0,14.84
2024-06-10 05:30:00+05:30,33.81,33.34,2.87,243.5,989.0999999999999,54.08,64.05,0.0,15.46
2024-06-10 06:30:00+05:30,36.33,29.38,2.9,252.1,989.7,174.9,225.62,0.0,15.66
2024-06-10 07:30:00+05:30,39.94,22.09,2.18,290.4,990.0,314.12,431.48,0.0,14.22
2024-06-10 08:30:00+05:30,42.28,17.86,2.14,312.3,990.1999999999999,530.22,625.1,0.0,12.87
2024-06-10 09:30:00+05:30,43.86,15.49,2.46,313.4,990.1,735.6,785.97,0.0,11.96
2024-06-10 10:30:00+05:30,45.12,13.59,2.93,314.7,989.5999999999999,890.45,892.1,0.0,11.01
2024-06-10 11:30:00+05:30,46.03,12.08,3.41,316.9,988.8,951.92,953.4,0.0,9.96
2024-06-10 12:30:00+05:30,46.55,10.96,3.84,317.8,987.9000000000001,916.62,917.55,0.0,8.95
2024-06-10 13:30:00+05:30,46.69,10.26,4.18,317.5,987.0999999999999,810.25,816.72,0.0,8.12
2024-06-10 14:30:00+05:30,46.43,9.89,4.55,317.9,986.5,644.78,659.6,0.0,7.4
2024-06-10 15:30:00+05:30,45.81,9.78,4.87,316.6,986.2,456.48,462.23,0.0,6.8
2024-06-10 16:30:00+05:30,44.79,10.04,5.04,314.6,986.4,248.05,253.43,0.0,6.41
2024-06-10 17:30:00+05:30,43.08,10.96,4.12,313.7,987.0,79.65,81.32,0.0,6.35
2024-06-10 18:30:00+05:30,39.38,14.04,2.88,314.6,987.6999999999999,3.2,3.33,0.0,7.05
2024-06-10 19:30:00+05:30,37.98,15.27,2.95,315.1,988.5,0.0,0.0,0.0,7.17
2024-06-10 20:30:00+05:30,37.04,16.21,2.86,314.0,989.2,0.0,0.0,0.0,7.3
2024-06-10 21:30:00+05:30,36.21,17.07,2.72,308.7,989.5,0.0,0.0,0.0,7.39
2024-06-10 22:30:00+05:30,35.44,17.86,2.66,297.8,989.4,0.0,0.0,0.0,7.42
2024-06-10 23:30:00+05:30,34.77,18.55,2.76,285.3,989.0999999999999,0.0,0.0,0.0,7.45
2024-06-11 00:30:00+05:30,34.16,19.51,2.97,277.0,988.8,0.0,0.0,0.0,7.67
2024-06-11 01:30:00+05:30,33.63,21.24,3.19,273.2,988.7,0.0,0.0,0.0,8.42
2024-06-11 02:30:00+05:30,33.11,24.29,3.33,271.4,988.7,0.0,0.0,0.0,9.95
2024-06-11 03:30:00+05:30,32.53,28.73,3.34,270.9,988.8,0.0,0.0,0.0,12.0
2024-06-11 04:30:00+05:30,31.9,33.1,3.19,270.9,989.0,0.0,0.0,0.0,13.66
2024-06-11 05:30:00+05:30,33.27,32.78,3.97,268.6,989.5999999999999,53.03,54.72,0.0,14.73
2024-06-11 06:30:00+05:30,35.72,29.51,3.94,262.9,990.1999999999999,174.48,203.18,0.0,15.22
2024-06-11 07:30:00+05:30,39.91,20.94,4.94,280.4,990.6,360.08,400.65,0.0,13.41
2024-06-11 08:30:00+05:30,42.24,16.56,4.64,283.6,990.6,553.78,588.33,0.0,11.74
2024-06-11 09:30:00+05:30,43.88,14.61,4.49,284.2,990.4000000000001,742.95,743.33,0.0,11.14
2024-06-11 10:30:00+05:30,45.15,13.46,4.43,285.3,989.7,842.08,849.4,0.0,10.92
2024-06-11 11:30:00+05:30,46.02,12.85,4.39,286.1,988.7,913.92,934.28,0.0,10.9
2024-06-11 12:30:00+05:30,46.51,12.55,4.38,287.1,987.6,898.5,902.38,0.0,10.93
2024-06-11 13:30:00+05:30,46.66,12.48,4.39,287.9,986.5999999999999,790.47,805.05,0.0,10.96
2024-06-11 14:30:00+05:30,46.36,12.65,4.34,290.4,986.0,592.0,651.75,0.0,10.93
2024-06-11 15:30:00+05:30,45.68,13.0,4.22,293.5,985.6999999999999,405.9,458.73,0.0,10.81
2024-06-11 16:30:00+05:30,44.65,13.61,4.05,295.0,985.8,212.18,253.07,0.0,10.7
2024-06-11 17:30:00+05:30,43.2,14.64,3.31,295.9,986.4,68.57,81.03,0.0,10.66
2024-06-11 18:30:00+05:30,40.11,17.77,2.25,297.2,987.0999999999999,2.92,3.38,0.0,11.11
2024-06-11 19:30:00+05:30,38.98,18.78,2.29,299.0,987.8,0.0,0.0,0.0,11.03
2024-06-11 20:30:00+05:30,38.17,19.47,2.36,298.3,988.5,0.0,0.0,0.0,10.91
2024-06-11 21:30:00+05:30,37.38,20.13,2.5,296.9,988.9,0.0,0.0,0.0,10.78
2024-06-11 22:30:00+05:30,36.59,20.86,2.63,297.9,988.7,0.0,0.0,0.0,10.66
2024-06-11 23:30:00+05:30,35.81,21.6,2.69,300.4,988.3,0.0,0.0,0.0,10.55
2024-06-12 00:30:00+05:30,35.12,22.32,2.68,301.3,987.9000000000001,0.0,0.0,0.0,10.46
2024-06-12 01:30:00+05:30,34.59,22.86,2.64,300.6,987.8,0.0,0.0,0.0,10.38
2024-06-12 02:30:00+05:30,33.96,23.59,2.63,295.0,987.9000000000001,0.0,0.0,0.0,10.32
2024-06-12 03:30:00+05:30,33.33,24.36,2.66,285.7,988.3,0.0,0.0,0.0,10.29
2024-06-12 04:30:00+05:30,32.6,25.42,2.74,276.7,988.8,0.0,0.0,0.0,10.29
2024-06-12 05:30:00+05:30,34.11,23.46,3.29,269.1,989.4,50.25,62.65,0.0,10.37
2024-06-12 06:30:00+05:30,36.61,20.53,4.04,265.0,989.9,159.45,217.52,0.0,10.44
2024-06-12 07:30:00+05:30,40.86,16.19,5.11,278.6,990.1999999999999,314.08,415.88,0.0,10.32
2024-06-12 08:30:00+05:30,42.94,14.7,5.27,282.5,990.3,450.2,604.97,0.0,10.51
2024-06-12 09:30:00+05:30,44.35,13.83,4.8,287.3,990.0,668.4,762.75,0.0,10.7
2024-06-12 10:30:00+05:30,45.45,13.11,4.23,291.5,989.5,857.85,866.62,0.0,10.76
2024-06-12 11:30:00+05:30,46.21,12.6,3.78,295.0,988.7,923.92,931.55,0.0,10.75
2024-06-12 12:30:00+05:30,46.64,12.28,3.51,297.3,987.6999999999999,900.33,901.7,0.0,10.72
2024-06-12 13:30:00+05:30,46.72,12.21,3.38,297.7,986.9,798.47,806.67,0.0,10.69
2024-06-12 14:30:00+05:30,46.42,12.39,3.64,294.3,986.3,635.67,656.33,0.0,10.67
2024-06-12 15:30:00+05:30,45.81,12.76,4.07,290.6,985.8,445.77,466.2,0.0,10.64
2024-06-12 16:30:00+05:30,44.84,13.42,4.23,288.0,985.8,244.8,261.35,0.0,10.65
2024-06-12 17:30:00+05:30,43.43,14.57,3.62,285.7,986.0,81.38,84.78,0.0,10.76
2024-06-12 18:30:00+05:30,40.34,17.76,2.24,281.6,986.7,3.6,3.58,0.0,11.29
2024-06-12 19:30:00+05:30,39.35,18.89,2.1,274.1,987.4,0.0,0.0,0.0,11.41
2024-06-12 20:30:00+05:30,38.87,19.44,1.93,261.4,987.9000000000001,0.0,0.0,0.0,11.46
2024-06-12 21:30:00+05:30,38.15,20.26,2.01,247.1,988.1999999999999,0.0,0.0,0.0,11.49
2024-06-12 22:30:00+05:30,37.2,21.37,2.31,241.0,988.0,0.0,0.0,0.0,11.53
2024-06-12 23:30:00+05:30,36.38,22.47,2.6,242.7,987.5,0.0,0.0,0.0,11.61
2024-06-13 00:30:00+05:30,35.7,23.53,2.81,247.8,987.0999999999999,0.0,0.0,0.0,11.73
2024-06-13 01:30:00+05:30,35.07,24.61,3.02,254.4,986.8000000000001,0.0,0.0,0.0,11.88
2024-06-13 02:30:00+05:30,34.52,25.59,3.5,262.6,986.7,0.0,0.0,0.0,12.02
2024-06-13 03:30:00+05:30,34.1,26.38,4.39,272.0,986.8000000000001,0.0,0.0,0.0,12.12
2024-06-13 04:30:00+05:30,33.79,27.0,5.5,276.1,987.3000000000001,0.0,0.0,0.0,12.2
2024-06-13 05:30:00+05:30,34.64,26.14,6.67,277.3,988.0,63.67,65.43,0.0,12.42
2024-06-13 06:30:00+05:30,37.02,24.4,7.86,279.9,988.6,207.32,221.23,0.0,13.36
2024-06-13 07:30:00+05:30,40.03,22.64,10.25,291.8,989.0,407.17,419.85,0.0,14.72
2024-06-13 08:30:00+05:30,42.27,19.91,9.75,296.0,989.0,599.83,610.97,0.0,14.57
2024-06-13 09:30:00+05:30,44.11,17.24,8.44,298.4,988.8,756.55,766.08,0.0,13.83
2024-06-13 10:30:00+05:30,45.58,15.04,7.36,300.0,988.1,858.22,866.6,0.0,12.9
2024-06-13 11:30:00+05:30,46.65,13.46,6.57,300.7,987.2,918.85,940.03,0.0,12.06
2024-06-13 12:30:00+05:30,47.3,12.43,6.01,299.5,986.1,757.67,905.05,0.0,11.37
2024-06-13 13:30:00+05:30,47.5,11.86,5.64,296.5,985.1,751.25,805.78,0.0,10.83
2024-06-13 14:30:00+05:30,47.22,11.74,5.72,293.3,984.5,580.58,650.38,0.0,10.47
2024-06-13 15:30:00+05:30,46.48,12.07,5.93,290.1,984.2,391.7,456.25,0.0,10.31
2024-06-13 16:30:00+05:30,45.35,12.83,5.9,286.1,984.2,211.07,250.82,0.0,10.37
2024-06-13 17:30:00+05:30,43.76,14.2,5.03,281.7,984.7,70.65,80.97,0.0,10.63
2024-06-13 18:30:00+05:30,40.54,17.4,3.0,275.7,985.4000000000001,3.17,3.58,0.0,11.13
2024-06-13 19:30:00+05:30,39.24,19.18,2.94,268.6,986.3,0.0,0.0,0.0,11.56
2024-06-13 20:30:00+05:30,38.47,20.58,2.97,261.3,987.0,0.0,0.0,0.0,11.99
2024-06-13 21:30:00+05:30,37.91,21.91,3.12,255.3,987.4,0.0,0.0,0.0,12.48
2024-06-13 22:30:00+05:30,37.52,23.23,3.51,252.2,987.4,0.0,0.0,0.0,13.05
2024-06-13 23:30:00+05:30,37.3,24.38,4.35,251.9,987.0999999999999,0.0,0.0,0.0,13.6
2024-06-14 00:30:00+05:30,37.14,25.33,5.75,253.4,986.8000000000001,0.0,0.0,0.0,14.08
2024-06-14 01:30:00+05:30,36.73,26.48,6.63,256.0,986.7,0.0,0.0,0.0,14.41
2024-06-14 02:30:00+05:30,36.29,27.41,6.64,259.1,986.5,0.0,0.0,0.0,14.56
2024-06-14 03:30:00+05:30,35.63,28.53,5.45,260.5,986.5,0.0,0.0,0.0,14.63
2024-06-14 04:30:00+05:30,34.99,29.65,4.77,258.4,986.8000000000001,0.0,0.0,0.0,14.67
2024-06-14 05:30:00+05:30,35.69,28.64,5.77,253.0,987.2,52.42,56.67,0.0,14.74
2024-06-14 06:30:00+05:30,38.14,24.98,7.64,262.4,987.6,183.48,207.02,0.0,14.69
2024-06-14 07:30:00+05:30,41.02,21.74,9.6,280.0,987.8,357.42,404.88,0.0,14.93
2024-06-14 08:30:00+05:30,43.0,19.76,8.94,286.8,988.0,568.28,593.47,0.0,15.05
2024-06-14 09:30:00+05:30,44.58,18.0,7.94,289.9,987.6,739.65,752.9,0.0,14.88
2024-06-14 10:30:00+05:30,45.83,16.58,7.09,291.5,987.0,850.03,858.45,0.0,14.61
2024-06-14 11:30:00+05:30,46.72,15.69,6.43,291.9,986.2,919.78,929.15,0.0,14.45
2024-06-14 12:30:00+05:30,47.23,15.26,5.93,290.9,985.3,825.65,892.65,0.0,14.43
2024-06-14 13:30:00+05:30,47.35,15.24,5.58,288.4,984.5,779.8,785.22,0.0,14.52
2024-06-14 14:30:00+05:30,47.07,15.49,5.27,286.4,984.0,577.6,610.33,0.0,14.56
2024-06-14 15:30:00+05:30,46.47,15.94,5.19,284.4,983.7,390.8,396.35,0.0,14.5
2024-06-14 16:30:00+05:30,45.49,16.68,5.21,281.4,983.8,197.43,205.95,0.0,14.44
2024-06-14 17:30:00+05:30,44.17,17.74,4.97,277.3,984.3000000000001,64.35,68.28,0.0,14.33
2024-06-14 18:30:00+05:30,41.91,19.92,3.16,271.5,985.1999999999999,3.0,3.25,0.0,14.3
2024-06-14 19:30:00+05:30,40.86,21.01,3.28,266.9,986.0,0.0,0.0,0.0,14.26
2024-06-14 20:30:00+05:30,40.32,21.52,3.95,264.9,986.8000000000001,0.0,0.0,0.0,14.19
2024-06-14 21:30:00+05:30,39.88,21.87,4.87,264.8,987.4,0.0,0.0,0.0,14.08
2024-06-14 22:30:00+05:30,39.28,22.49,5.4,266.9,987.4,0.0,0.0,0.0,14.0
2024-06-14 23:30:00+05:30,38.55,23.38,5.45,271.1,987.0,0.0,0.0,0.0,14.0
2024-06-15 00:30:00+05:30,37.77,24.52,5.38,275.9,986.5999999999999,0.0,0.0,0.0,14.08
2024-06-15 01:30:00+05:30,37.08,25.72,5.43,280.1,986.2,0.0,0.0,0.0,14.25
2024-06-15 02:30:00+05:30,36.37,26.87,5.5,283.8,986.2,0.0,0.0,0.0,14.32
2024-06-15 03:30:00+05:30,35.63,27.91,5.49,285.9,986.4,0.0,0.0,0.0,14.29
2024-06-15 04:30:00+05:30,34.91,28.83,5.27,284.9,986.8000000000001,0.0,0.0,0.0,14.18
2024-06-15 05:30:00+05:30,35.4,27.86,5.86,281.1,987.4,52.97,64.43,0.0,14.06
2024-06-15 06:30:00+05:30,37.84,23.92,6.28,278.0,987.9000000000001,164.23,225.23,0.0,13.76
2024-06-15 07:30:00+05:30,41.02,18.93,7.81,287.6,988.1999999999999,329.98,428.8,0.0,12.79
2024-06-15 08:30:00+05:30,42.87,16.75,7.5,289.8,988.3,542.3,620.15,0.0,12.43
2024-06-15 09:30:00+05:30,44.39,15.43,6.99,289.7,988.0,777.4,778.85,0.0,12.38
2024-06-15 10:30:00+05:30,45.62,14.57,6.46,289.0,987.3000000000001,882.6,884.28,0.0,12.48
2024-06-15 11:30:00+05:30,46.53,14.01,5.99,288.0,986.4,936.85,938.5,0.0,12.58
2024-06-15 12:30:00+05:30,47.09,13.68,5.59,286.5,985.3,906.0,908.58,0.0,12.67
2024-06-15 13:30:00+05:30,47.32,13.57,5.25,284.3,984.3000000000001,812.05,813.88,0.0,12.72
2024-06-15 14:30:00+05:30,47.11,13.75,4.94,284.3,983.7,661.15,662.25,0.0,12.75
2024-06-15 15:30:00+05:30,46.44,14.26,4.65,285.5,983.5,468.55,468.9,0.0,12.81
2024-06-15 16:30:00+05:30,45.38,15.11,4.31,284.9,983.7,262.6,266.0,0.0,12.85
2024-06-15 17:30:00+05:30,43.99,16.33,3.66,282.0,984.3000000000001,86.47,87.93,0.0,12.93
2024-06-15 18:30:00+05:30,41.22,19.17,2.16,275.1,985.1,4.07,3.95,0.0,13.15
2024-06-15 19:30:00+05:30,40.05,20.52,2.18,268.7,985.9000000000001,0.0,0.0,0.0,13.24
2024-06-15 20:30:00+05:30,39.25,21.54,2.28,262.9,986.5999999999999,0.0,0.0,0.0,13.32
2024-06-15 21:30:00+05:30,38.52,22.5,2.47,257.4,986.9,0.0,0.0,0.0,13.41
2024-06-15 22:30:00+05:30,37.85,23.5,2.67,252.8,987.0,0.0,0.0,0.0,13.5
2024-06-15 23:30:00+05:30,37.29,24.41,2.84,250.9,986.8000000000001,0.0,0.0,0.0,13.63
2024-06-16 00:30:00+05:30,36.8,25.37,3.07,251.4,986.5999999999999,0.0,0.0,0.0,13.8
2024-06-16 01:30:00+05:30,36.36,26.38,3.46,253.9,986.5,0.0,0.0,0.0,14.03
2024-06-16 02:30:00+05:30,36.01,27.28,4.29,258.3,986.5,0.0,0.0,0.0,14.27
2024-06-16 03:30:00+05:30,35.73,28.03,5.49,264.5,986.8000000000001,0.0,0.0,0.0,14.44
2024-06-16 04:30:00+05:30,35.34,28.68,5.99,267.1,987.0999999999999,0.0,0.0,0.0,14.47
2024-06-16 05:30:00+05:30,35.83,27.79,6.56,266.1,987.5,67.6,74.25,0.0,14.4
2024-06-16 06:30:00+05:30,38.32,23.86,7.52,269.8,987.8,221.07,251.7,0.0,14.14
2024-06-16 07:30:00+05:30,41.54,19.43,9.24,281.3,987.9000000000001,410.98,461.4,0.0,13.61
2024-06-16 08:30:00+05:30,43.87,16.56,8.72,286.3,988.1,601.05,656.92,0.0,13.03
2024-06-16 09:30:00+05:30,45.65,14.75,7.74,289.6,988.1,748.92,812.05,0.0,12.69
2024-06-16 10:30:00+05:30,46.86,13.8,6.84,291.6,987.9000000000001,911.55,913.75,0.0,12.62
2024-06-16 11:30:00+05:30,47.67,13.32,6.18,291.2,987.2,844.5,940.25,0.0,12.71
2024-06-16 12:30:00+05:30,48.08,13.06,5.79,289.2,986.4,882.38,909.03,0.0,12.73
2024-06-16 13:30:00+05:30,48.1,12.92,5.63,287.1,985.6999999999999,786.92,813.15,0.0,12.58
2024-06-16 14:30:00+05:30,47.76,12.88,5.48,286.5,985.0,637.33,660.55,0.0,12.28
2024-06-16 15:30:00+05:30,47.12,13.0,5.31,286.3,984.5999999999999,446.42,467.42,0.0,11.93
2024-06-16 16:30:00+05:30,46.12,13.42,5.02,285.5,984.5999999999999,243.52,259.27,0.0,11.62
2024-06-16 17:30:00+05:30,44.65,14.28,3.95,284.2,985.1,82.28,85.45,0.0,11.41
2024-06-16 18:30:00+05:30,41.39,17.02,2.49,281.6,985.9000000000001,4.1,4.03,0.0,11.47
2024-06-16 19:30:00+05:30,40.22,18.04,2.44,279.0,986.8000000000001,0.0,0.0,0.0,11.42
2024-06-16 20:30:00+05:30,39.6,18.66,2.28,276.8,987.4,0.0,0.0,0.0,11.43
2024-06-16 21:30:00+05:30,39.2,19.13,2.05,275.0,987.6,0.0,0.0,0.0,11.48
2024-06-16 22:30:00+05:30,38.7,19.74,1.89,272.4,987.5,0.0,0.0,0.0,11.56
2024-06-16 23:30:00+05:30,38.18,20.44,1.77,270.0,987.4,0.0,0.0,0.0,11.65
2024-06-17 00:30:00+05:30,37.66,21.19,1.68,264.9,987.0999999999999,0.0,0.0,0.0,11.77
2024-06-17 01:30:00+05:30,37.12,22.04,1.63,254.7,986.9,0.0,0.0,0.0,11.92
2024-06-17 02:30:00+05:30,36.04,23.78,1.97,238.7,987.0,0.0,0.0,0.0,12.18
2024-06-17 03:30:00+05:30,34.85,26.29,2.58,228.8,987.2,0.0,0.0,0.0,12.72
2024-06-17 04:30:00+05:30,34.54,28.62,3.13,226.4,987.6,0.0,0.0,0.0,13.73
2024-06-17 05:30:00+05:30,35.97,29.08,5.35,229.2,988.3,61.0,66.95,0.0,15.19
2024-06-17 06:30:00+05:30,37.74,28.5,6.21,232.0,988.8,202.23,232.32,0.0,16.4
2024-06-17 07:30:00+05:30,40.81,24.33,6.61,243.7,989.0,389.4,435.48,0.0,16.49
2024-06-17 08:30:00+05:30,43.24,20.79,6.08,258.4,989.0999999999999,557.9,628.42,0.0,16.03
2024-06-17 09:30:00+05:30,44.99,19.03,5.63,268.8,988.8,671.4,782.05,0.0,16.07
2024-06-17 10:30:00+05:30,46.38,17.94,5.56,275.7,988.1999999999999,833.55,885.03,0.0,16.28
2024-06-17 11:30:00+05:30,47.38,17.39,5.89,280.3,987.4,846.97,900.33,0.0,16.57
2024-06-17 12:30:00+05:30,47.96,17.32,6.51,283.3,986.4,808.38,870.47,0.05,16.96
2024-06-17 13:30:00+05:30,48.03,17.77,7.37,285.7,985.6,619.15,780.28,0.22,17.42
2024-06-17 14:30:00+05:30,47.47,18.73,8.06,286.6,985.1,589.53,629.15,0.19,17.81
2024-06-17 15:30:00+05:30,46.48,20.05,8.42,285.2,984.8000000000001,398.17,443.85,0.11,18.1
2024-06-17 16:30:00+05:30,45.0,21.66,8.36,282.9,985.0,219.35,246.43,0.08,18.13
2024-06-17 17:30:00+05:30,43.15,23.53,7.7,279.5,985.5,79.12,81.9,0.0,17.92
2024-06-17 18:30:00+05:30,41.25,25.5,5.88,274.8,986.3,3.88,4.0,0.0,17.62
2024-06-17 19:30:00+05:30,39.79,27.02,4.17,267.7,987.0,0.0,0.0,0.0,17.3
2024-06-17 20:30:00+05:30,38.6,28.39,3.58,263.7,987.6,0.0,0.0,0.0,17.07
2024-06-17 21:30:00+05:30,37.93,29.35,4.25,264.5,987.9000000000001,0.0,0.0,0.01,17.03
2024-06-17 22:30:00+05:30,37.42,30.51,5.23,266.3,987.6999999999999,0.0,0.0,0.02,17.2
2024-06-17 23:30:00+05:30,36.74,32.66,5.49,266.9,987.4,0.0,0.0,0.01,17.68
2024-06-18 00:30:00+05:30,36.04,35.73,5.44,265.6,987.0999999999999,0.0,0.0,1.49,18.52
2024-06-18 01:30:00+05:30,35.4,38.81,5.32,262.6,986.7,0.0,0.0,1.48,19.27
2024-06-18 02:30:00+05:30,34.95,40.92,5.67,257.7,986.5,0.0,0.0,1.48,19.73
2024-06-18 03:30:00+05:30,34.65,42.26,6.23,255.3,986.5,0.0,0.0,0.0,19.98
2024-06-18 04:30:00+05:30,34.38,43.53,6.47,253.9,986.8000000000001,0.0,0.0,0.0,20.22
2024-06-18 05:30:00+05:30,34.66,43.7,7.76,255.8,987.0999999999999,52.75,63.1,0.0,20.53
2024-06-18 06:30:00+05:30,36.17,40.6,9.53,262.3,987.4,161.62,219.95,0.15,20.69
2024-06-18 07:30:00+05:30,38.5,35.87,9.86,264.5,987.5,296.55,417.58,7.63,20.73
2024-06-18 08:30:00+05:30,41.03,31.35,9.33,268.4,987.4,406.35,607.45,0.14,20.74
2024-06-18 09:30:00+05:30,43.34,27.66,8.58,273.3,987.0999999999999,510.73,761.08,0.02,20.68
2024-06-18 10:30:00+05:30,45.2,24.73,8.09,275.7,986.3,700.83,861.45,0.02,20.43
2024-06-18 11:30:00+05:30,46.43,22.57,7.82,274.8,985.4000000000001,578.75,875.15,0.01,19.96
2024-06-18 12:30:00+05:30,47.18,21.02,7.7,271.4,984.3000000000001,574.12,842.58,0.0,19.42
2024-06-18 13:30:00+05:30,47.45,20.16,7.8,267.1,983.3,451.33,747.78,0.0,18.96
2024-06-18 14:30:00+05:30,47.21,19.97,7.89,264.3,982.6,507.62,599.7,0.0,18.62
2024-06-18 15:30:00+05:30,46.46,20.51,8.14,261.2,982.2,353.7,416.4,0.0,18.44
2024-06-18 16:30:00+05:30,45.01,22.36,8.72,256.0,982.5,198.0,226.57,0.0,18.63
2024-06-18 17:30:00+05:30,42.87,25.94,9.61,249.8,983.3,68.88,73.2,0.0,19.25
2024-06-18 18:30:00+05:30,40.34,30.92,10.13,246.4,984.7,3.58,3.72,0.0,19.93
2024-06-18 19:30:00+05:30,38.33,35.56,9.44,249.6,985.8,0.0,0.0,0.0,20.45
2024-06-18 20:30:00+05:30,37.04,38.93,8.23,252.8,986.5,0.0,0.0,0.0,20.79
2024-06-18 21:30:00+05:30,36.38,40.98,7.94,249.8,986.7,0.0,0.0,0.01,21.03
2024-06-18 22:30:00+05:30,35.98,42.25,7.91,244.0,986.5,0.0,0.0,0.1,21.17
2024-06-18 23:30:00+05:30,35.61,43.34,7.92,238.6,986.0,0.0,0.0,0.16,21.25
2024-06-19 00:30:00+05:30,35.22,44.67,8.24,235.6,985.6,0.0,0.0,0.1,21.39
2024-06-19 01:30:00+05:30,34.77,46.73,8.81,234.9,985.1999999999999,0.0,0.0,0.02,21.72
2024-06-19 02:30:00+05:30,34.33,49.05,9.22,237.1,985.1999999999999,0.0,0.0,0.0,22.12
2024-06-19 03:30:00+05:30,33.89,51.37,9.46,239.9,985.4000000000001,0.0,0.0,0.0,22.48
2024-06-19 04:30:00+05:30,33.65,52.2,9.39,243.4,985.6999999999999,0.0,0.0,0.0,22.52
2024-06-19 05:30:00+05:30,34.23,49.75,9.66,248.9,986.1,56.35,63.62,0.0,22.26
2024-06-19 06:30:00+05:30,35.71,44.84,10.46,255.8,986.3,152.12,223.3,0.04,21.9
2024-06-19 07:30:00+05:30,37.35,40.61,10.36,261.2,986.4,268.67,423.15,0.08,21.74
2024-06-19 08:30:00+05:30,38.82,37.24,9.79,264.4,986.5,394.6,614.5,0.09,21.63
2024-06-19 09:30:00+05:30,39.89,34.59,9.19,266.6,986.5,492.92,769.88,0.05,21.35
2024-06-19 10:30:00+05:30,40.59,32.52,8.4,267.3,986.1,540.88,872.4,0.03,20.95
2024-06-19 11:30:00+05:30,41.46,30.04,7.41,265.9,985.3,507.17,862.17,0.06,20.4
2024-06-19 12:30:00+05:30,42.55,27.36,6.44,260.4,984.0999999999999,480.12,839.53,0.05,19.83
