site,latitude,longitude,zone,length_m,width_m,height_m,orientation_deg,wall_material,wall_thickness_m,roof_material,roof_thickness_m,insulation_material,insulation_thickness_m,window_wall,window_width_m,window_height_m,window_shgc,window_u_w_m2k,ach,roof_pitch_deg,hot_mean_c,hot_max_c,hot_comfort_fraction,cold_min_c,cold_mean_c,cold_comfort_fraction
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,180.0,plywood,0.03,brick,0.115,eps,0.05,north,0.9,1.5,0.75,2.6,10.0,0.0,33.344,37.962,0.375,21.31,28.223,0.7857
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,90.0,timber,0.15,stone,0.15,mineral_wool,0.05,east,1.8,1.2,0.55,1.2,6.0,20.0,33.374,36.159,0.1369,21.254,28.988,0.9048
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,180.0,stone,0.15,mud_brick,0.15,eps,0.2,north,1.8,1.5,0.55,2.6,3.0,15.0,33.195,34.975,0.2083,21.228,29.709,0.8452
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,180.0,brick,0.23,mud_brick,0.25,xps,0.1,east,0.9,1.2,0.85,5.8,1.0,20.0,34.074,36.618,0.2083,21.222,29.087,0.9048
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,45.0,stone,0.15,rcc_slab,0.1,sheep_wool,0.1,north,1.5,1.2,0.65,2.6,3.0,0.0,34.078,36.341,0.1012,21.232,28.15,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,45.0,aerated_concrete,0.1,concrete,0.2,sheep_wool,0.15,west,0.9,0.6,0.35,1.2,6.0,10.0,32.601,34.785,0.2619,21.26,27.199,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,135.0,concrete,0.3,brick,0.23,eps,0.025,north,1.5,1.5,0.65,1.6,6.0,0.0,34.158,36.551,0.119,21.22,28.059,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,135.0,rammed_earth,0.3,stone,0.15,eps,0.1,south,1.2,1.2,0.85,3.5,6.0,30.0,33.259,35.328,0.2143,21.218,26.58,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,180.0,stone,0.3,puf_sandwich_panel,0.15,mineral_wool,0.05,west,1.5,1.5,0.75,1.6,0.5,0.0,34.204,36.429,0.2024,21.22,28.839,0.9405
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,0.0,plywood,0.03,stone,0.15,sheep_wool,0.1,east,1.8,1.2,0.65,3.5,10.0,15.0,33.306,37.239,0.3393,21.279,27.077,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,180.0,gi_sheet,0.002,concrete,0.2,sheep_wool,0.05,west,0.6,1.2,0.65,2.6,2.0,10.0,34.44,37.851,0.0774,21.274,29.27,0.9048
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,45.0,gi_sheet,0.002,aerated_concrete,0.2,mineral_wool,0.1,north,0.6,0.9,0.55,1.2,1.0,15.0,34.298,37.74,0.0774,21.325,29.58,0.9107
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,45.0,aerated_concrete,0.3,mud_brick,0.15,xps,0.1,west,1.5,1.2,0.85,2.6,6.0,10.0,34.452,37.869,0.0833,21.248,27.826,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,180.0,brick,0.23,rcc_slab,0.2,eps,0.05,west,1.8,1.2,0.75,1.2,8.0,0.0,33.804,36.216,0.1071,21.227,27.554,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,180.0,aerated_concrete,0.1,concrete,0.1,none,0.0,north,0.9,1.2,0.65,2.6,3.0,20.0,36.849,45.084,0.1786,21.278,31.363,0.5655
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,0.0,rammed_earth,0.15,mud_brick,0.25,xps,0.15,west,0.6,1.2,0.45,5.8,1.0,10.0,33.253,35.112,0.2143,21.233,28.923,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,45.0,timber,0.1,gi_sheet,0.002,eps,0.05,east,1.5,0.9,0.75,1.2,10.0,15.0,33.238,37.908,0.3988,21.312,27.378,0.9226
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,90.0,puf_sandwich_panel,0.05,mud_brick,0.25,eps,0.025,north,0.9,0.6,0.45,1.2,1.0,25.0,33.921,36.397,0.0774,21.274,30.047,0.8274
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,90.0,mud_brick,0.15,puf_sandwich_panel,0.1,xps,0.1,south,1.5,0.6,0.65,3.5,1.0,15.0,33.967,36.131,0.1012,21.242,29.66,0.9167
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,135.0,concrete,0.1,stone,0.15,xps,0.15,south,0.9,0.9,0.35,1.2,0.5,10.0,33.397,35.133,0.2083,21.238,28.983,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,0.0,brick,0.115,stone,0.15,eps,0.025,west,0.9,0.9,0.85,2.6,8.0,30.0,34.299,37.966,0.0893,21.234,27.83,0.994
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,180.0,brick,0.115,mud_brick,0.25,sheep_wool,0.15,north,1.5,1.2,0.85,2.0,4.0,15.0,33.52,35.612,0.119,21.236,30.049,0.7798
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,90.0,mud_brick,0.45,rcc_slab,0.1,eps,0.1,north,0.6,1.2,0.55,5.8,10.0,0.0,31.912,33.337,0.3214,21.217,25.776,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,135.0,rammed_earth,0.3,stone,0.15,mineral_wool,0.05,west,1.5,1.2,0.55,5.8,3.0,25.0,33.275,35.128,0.2143,21.219,27.302,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,135.0,brick,0.115,stone,0.3,mineral_wool,0.1,south,0.9,0.9,0.75,5.8,4.0,0.0,33.488,35.629,0.1488,21.232,27.648,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,0.0,puf_sandwich_panel,0.075,mud_brick,0.15,xps,0.15,east,1.5,1.2,0.55,1.2,6.0,10.0,33.037,36.032,0.3036,21.302,27.861,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,90.0,concrete,0.1,brick,0.115,none,0.0,south,0.6,0.6,0.55,3.5,10.0,20.0,35.678,42.471,0.244,21.24,28.757,0.7083
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,0.0,stone,0.45,brick,0.115,sheep_wool,0.15,north,1.5,1.5,0.85,2.0,6.0,0.0,32.894,34.877,0.2381,21.213,26.428,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,45.0,stone,0.3,puf_sandwich_panel,0.05,none,0.0,west,1.2,1.2,0.85,5.8,3.0,5.0,35.624,39.296,0.0774,21.219,28.239,0.9881
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,45.0,puf_sandwich_panel,0.075,stone,0.15,none,0.0,east,1.2,0.6,0.35,1.6,4.0,5.0,36.165,43.168,0.125,21.288,30.019,0.6548
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,45.0,stone,0.15,puf_sandwich_panel,0.05,mineral_wool,0.05,north,1.2,1.2,0.65,1.6,2.0,0.0,34.299,36.692,0.0893,21.237,28.611,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,45.0,aerated_concrete,0.3,rcc_slab,0.25,mineral_wool,0.05,south,1.8,0.9,0.75,1.6,1.0,10.0,35.259,38.073,0.0893,21.238,31.997,0.3214
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,135.0,brick,0.23,concrete,0.15,eps,0.2,west,1.8,0.6,0.35,1.2,10.0,25.0,31.912,33.542,0.4048,21.223,25.685,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,0.0,stone,0.3,gi_sheet,0.002,mineral_wool,0.1,west,1.5,0.9,0.65,1.6,8.0,5.0,33.14,35.211,0.2202,21.219,26.962,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,90.0,aerated_concrete,0.1,brick,0.23,mineral_wool,0.05,east,1.2,1.2,0.75,2.6,1.0,30.0,34.566,37.236,0.0774,21.255,31.619,0.5179
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,0.0,gi_sheet,0.002,puf_sandwich_panel,0.1,sheep_wool,0.1,west,1.2,1.2,0.75,3.5,2.0,0.0,36.075,44.652,0.1607,21.388,31.169,0.6012
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,180.0,concrete,0.3,stone,0.3,none,0.0,north,1.8,0.9,0.35,1.2,1.0,25.0,36.098,39.617,0.0833,21.214,29.969,0.7381
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,45.0,plywood,0.03,aerated_concrete,0.2,sheep_wool,0.1,north,1.5,1.2,0.85,2.0,2.0,20.0,35.136,39.326,0.0893,21.329,29.794,0.756
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,45.0,puf_sandwich_panel,0.1,rcc_slab,0.2,xps,0.05,north,1.5,1.5,0.85,3.5,10.0,5.0,33.475,37.443,0.3095,21.279,27.085,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,135.0,concrete,0.3,puf_sandwich_panel,0.15,sheep_wool,0.15,east,0.6,1.5,0.75,2.6,6.0,20.0,32.376,33.933,0.2679,21.219,26.902,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,45.0,gi_sheet,0.002,brick,0.115,xps,0.1,east,1.5,1.5,0.85,1.2,8.0,30.0,33.927,38.715,0.3214,21.298,28.021,0.8393
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,0.0,puf_sandwich_panel,0.15,mud_brick,0.25,xps,0.1,east,1.8,1.2,0.65,1.2,0.5,30.0,34.974,37.347,0.0714,21.269,31.462,0.4524
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,45.0,concrete,0.15,brick,0.115,eps,0.025,west,1.2,0.9,0.55,2.6,10.0,0.0,34.112,37.576,0.0893,21.235,27.229,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,180.0,stone,0.15,gi_sheet,0.002,eps,0.05,east,1.5,0.9,0.45,1.2,4.0,30.0,33.87,36.404,0.1131,21.228,28.143,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,90.0,puf_sandwich_panel,0.075,aerated_concrete,0.2,sheep_wool,0.05,west,1.8,0.9,0.65,3.5,4.0,5.0,33.694,37.304,0.2798,21.353,28.605,0.9583
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,180.0,concrete,0.3,concrete,0.2,mineral_wool,0.05,south,1.5,0.6,0.45,5.8,6.0,0.0,32.775,34.518,0.2202,21.219,26.735,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,45.0,aerated_concrete,0.3,concrete,0.15,mineral_wool,0.1,north,0.6,0.9,0.55,3.5,1.0,0.0,33.071,34.608,0.2083,21.247,29.201,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,0.0,rammed_earth,0.45,rcc_slab,0.1,mineral_wool,0.05,north,1.5,0.9,0.55,1.6,1.0,10.0,33.091,35.311,0.2381,21.217,27.675,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,135.0,plywood,0.019,aerated_concrete,0.1,xps,0.05,east,0.6,0.9,0.35,5.8,4.0,30.0,33.568,38.193,0.3571,21.355,28.377,0.8036
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,135.0,aerated_concrete,0.2,timber,0.15,xps,0.15,north,1.5,0.6,0.85,1.2,2.0,20.0,33.368,35.284,0.0952,21.267,29.727,0.9405
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,45.0,rammed_earth,0.3,mud_brick,0.25,eps,0.025,east,1.5,0.6,0.65,3.5,1.0,0.0,34.032,36.232,0.2024,21.223,28.71,0.994
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,180.0,plywood,0.05,puf_sandwich_panel,0.15,eps,0.2,north,1.8,0.9,0.75,5.8,0.5,10.0,34.066,37.028,0.0774,21.356,33.102,0.4107
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,135.0,mud_brick,0.15,concrete,0.15,eps,0.2,west,1.8,1.5,0.75,3.5,3.0,10.0,34.14,36.375,0.0833,21.236,28.3,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,90.0,concrete,0.3,mud_brick,0.15,eps,0.2,west,1.2,1.5,0.85,5.8,10.0,5.0,32.534,34.32,0.2381,21.22,25.969,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,45.0,concrete,0.15,aerated_concrete,0.2,xps,0.1,south,0.9,1.2,0.35,1.6,0.5,30.0,33.715,35.779,0.2083,21.229,29.244,0.9345
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,180.0,aerated_concrete,0.1,gi_sheet,0.002,eps,0.15,west,1.8,1.5,0.65,2.6,0.5,0.0,35.795,39.517,0.0595,21.325,31.779,0.4881
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,135.0,stone,0.45,puf_sandwich_panel,0.1,xps,0.05,east,0.9,1.5,0.85,2.0,0.5,0.0,33.149,35.819,0.25,21.214,28.499,0.9048
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,0.0,rammed_earth,0.45,gi_sheet,0.002,sheep_wool,0.1,south,1.2,1.5,0.75,3.5,3.0,30.0,32.57,34.245,0.2798,21.215,28.153,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,0.0,timber,0.2,stone,0.15,eps,0.1,west,0.9,0.9,0.55,1.2,8.0,0.0,32.825,35.274,0.1905,21.253,27.301,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,0.0,aerated_concrete,0.3,stone,0.15,eps,0.15,north,1.5,1.5,0.65,3.5,1.0,10.0,34.212,36.3,0.0952,21.244,29.447,0.9821
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,135.0,timber,0.2,concrete,0.15,sheep_wool,0.05,west,1.2,1.5,0.55,5.8,2.0,20.0,34.126,36.719,0.0774,21.251,28.896,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,45.0,puf_sandwich_panel,0.075,concrete,0.1,sheep_wool,0.05,north,1.5,1.5,0.75,2.0,4.0,20.0,34.544,39.041,0.1905,21.314,28.965,0.881
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,45.0,concrete,0.15,aerated_concrete,0.1,mineral_wool,0.1,west,0.9,0.6,0.85,5.8,1.0,5.0,34.154,36.461,0.1012,21.237,28.866,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,90.0,timber,0.1,timber,0.15,sheep_wool,0.15,south,1.5,0.6,0.55,3.5,8.0,10.0,32.844,36.106,0.3571,21.297,27.279,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,45.0,plywood,0.05,rcc_slab,0.1,eps,0.1,east,0.6,1.2,0.85,1.2,10.0,20.0,32.704,36.365,0.4048,21.293,26.819,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,135.0,concrete,0.2,rcc_slab,0.25,sheep_wool,0.05,north,1.2,1.5,0.75,5.8,2.0,30.0,34.096,36.276,0.1488,21.219,28.569,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,45.0,mud_brick,0.45,concrete,0.2,mineral_wool,0.1,south,0.9,1.2,0.65,1.6,0.5,5.0,32.613,34.989,0.3571,21.215,28.208,0.9524
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,45.0,timber,0.15,puf_sandwich_panel,0.075,xps,0.05,west,1.2,1.2,0.85,1.6,2.0,0.0,35.748,40.397,0.0714,21.301,30.144,0.7917
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,0.0,timber,0.1,mud_brick,0.15,mineral_wool,0.15,west,0.6,0.9,0.35,1.6,2.0,5.0,33.126,35.074,0.1131,21.272,29.291,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,0.0,stone,0.45,stone,0.3,eps,0.2,west,1.8,1.5,0.35,1.6,8.0,0.0,32.393,34.192,0.3333,21.212,26.147,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,0.0,aerated_concrete,0.1,aerated_concrete,0.2,eps,0.1,south,0.6,0.6,0.85,1.6,2.0,10.0,33.289,35.508,0.0952,21.296,29.866,0.869
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,45.0,timber,0.1,aerated_concrete,0.1,mineral_wool,0.05,north,1.2,1.2,0.55,2.0,0.5,30.0,34.955,38.153,0.0655,21.293,30.437,0.7202
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,0.0,gi_sheet,0.002,puf_sandwich_panel,0.15,sheep_wool,0.1,west,1.5,0.9,0.75,1.6,4.0,20.0,35.089,42.969,0.2917,21.378,29.614,0.7024
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,135.0,mud_brick,0.3,rcc_slab,0.15,xps,0.1,east,1.8,0.9,0.65,1.2,8.0,5.0,32.945,34.908,0.2143,21.222,27.597,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,135.0,timber,0.1,timber,0.1,none,0.0,south,1.8,0.9,0.65,2.0,8.0,25.0,34.691,40.904,0.3214,21.298,27.978,0.7857
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,45.0,plywood,0.012,concrete,0.15,eps,0.025,north,1.2,1.2,0.35,5.8,1.0,0.0,35.548,40.415,0.0774,21.294,29.719,0.7143
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,0.0,brick,0.23,concrete,0.2,xps,0.05,east,0.6,1.2,0.55,5.8,2.0,25.0,33.421,35.339,0.2143,21.222,28.015,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,90.0,stone,0.3,mud_brick,0.25,sheep_wool,0.15,south,1.2,1.5,0.55,3.5,8.0,0.0,32.905,34.787,0.2262,21.217,26.688,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,180.0,rammed_earth,0.15,stone,0.15,eps,0.025,south,1.5,1.2,0.65,3.5,0.5,10.0,35.423,38.447,0.0774,21.235,29.779,0.8393
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,90.0,timber,0.15,rcc_slab,0.2,eps,0.025,east,0.9,1.5,0.75,1.6,2.0,0.0,34.814,37.775,0.0714,21.256,31.267,0.5833
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,0.0,stone,0.3,gi_sheet,0.002,sheep_wool,0.1,west,0.9,1.5,0.75,3.5,2.0,25.0,33.745,36.377,0.2262,21.216,28.006,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,0.0,concrete,0.15,puf_sandwich_panel,0.1,xps,0.1,west,1.5,1.5,0.85,1.2,0.5,0.0,38.073,42.83,0.0833,21.242,33.209,0.2381
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,45.0,brick,0.115,timber,0.15,sheep_wool,0.05,north,1.2,0.9,0.75,3.5,4.0,10.0,34.205,37.097,0.0774,21.249,28.265,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,135.0,mud_brick,0.3,stone,0.15,eps,0.1,south,1.5,0.9,0.55,5.8,4.0,5.0,33.069,34.917,0.2202,21.222,27.059,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,90.0,brick,0.23,rcc_slab,0.1,eps,0.025,north,1.2,1.5,0.35,5.8,4.0,25.0,33.978,36.495,0.1071,21.224,27.989,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,90.0,timber,0.15,puf_sandwich_panel,0.15,xps,0.15,east,0.9,1.2,0.55,5.8,2.0,0.0,32.874,34.715,0.1369,21.298,30.132,0.7976
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,180.0,rammed_earth,0.45,concrete,0.15,xps,0.15,south,0.6,1.5,0.45,1.2,2.0,0.0,31.801,33.321,0.4167,21.217,26.811,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,90.0,timber,0.2,rcc_slab,0.1,eps,0.1,west,1.5,0.9,0.85,2.0,10.0,15.0,32.801,35.559,0.3214,21.258,26.624,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,135.0,stone,0.45,rcc_slab,0.2,mineral_wool,0.15,east,1.5,1.2,0.35,2.6,4.0,5.0,31.87,33.513,0.3869,21.212,26.391,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,180.0,timber,0.2,gi_sheet,0.002,sheep_wool,0.05,south,1.8,1.2,0.65,1.2,4.0,0.0,34.514,37.901,0.0714,21.285,29.008,0.9524
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,0.0,aerated_concrete,0.1,gi_sheet,0.002,xps,0.1,west,0.9,1.2,0.75,1.2,0.5,0.0,35.918,40.463,0.0655,21.322,32.43,0.4107
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,135.0,timber,0.15,gi_sheet,0.002,none,0.0,south,1.8,1.2,0.35,5.8,8.0,10.0,35.975,45.062,0.3214,21.295,28.887,0.6964
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,0.0,rammed_earth,0.45,aerated_concrete,0.1,mineral_wool,0.05,west,1.8,1.2,0.85,1.2,10.0,15.0,33.883,36.461,0.1429,21.217,27.269,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,135.0,rammed_earth,0.3,brick,0.23,mineral_wool,0.05,north,1.2,0.9,0.35,2.0,4.0,10.0,32.873,34.569,0.2202,21.221,27.345,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,90.0,plywood,0.019,timber,0.1,sheep_wool,0.1,west,0.6,1.2,0.75,2.6,3.0,15.0,33.67,37.316,0.3036,21.36,28.807,0.8988
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,135.0,aerated_concrete,0.2,mud_brick,0.25,eps,0.025,south,1.8,1.5,0.55,2.0,8.0,30.0,34.242,38.1,0.0893,21.244,27.397,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,0.0,puf_sandwich_panel,0.075,puf_sandwich_panel,0.075,sheep_wool,0.1,north,0.6,1.2,0.45,1.2,10.0,20.0,32.098,36.131,0.5357,21.412,26.339,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,90.0,puf_sandwich_panel,0.1,brick,0.115,eps,0.1,north,1.2,0.6,0.65,2.6,3.0,0.0,33.161,35.599,0.1845,21.318,29.079,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,45.0,puf_sandwich_panel,0.15,stone,0.15,xps,0.1,west,1.5,1.5,0.55,1.2,3.0,20.0,34.86,38.648,0.0774,21.282,29.179,0.9821
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,180.0,mud_brick,0.3,timber,0.15,mineral_wool,0.05,east,1.5,1.2,0.75,2.6,4.0,5.0,34.588,37.29,0.1012,21.225,28.857,0.9821
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,45.0,timber,0.1,concrete,0.2,mineral_wool,0.15,north,0.9,0.9,0.35,2.6,4.0,0.0,32.667,34.472,0.1726,21.26,27.897,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,45.0,timber,0.15,concrete,0.15,xps,0.1,east,0.9,1.2,0.35,2.0,0.5,10.0,33.52,35.259,0.0952,21.26,30.236,0.8393
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,180.0,concrete,0.3,puf_sandwich_panel,0.075,eps,0.2,east,1.8,1.2,0.75,1.6,1.0,25.0,34.708,38.201,0.2083,21.218,29.425,0.7381
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,90.0,aerated_concrete,0.1,stone,0.3,eps,0.1,north,1.8,0.9,0.35,2.6,2.0,5.0,33.289,35.121,0.131,21.246,28.75,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,135.0,plywood,0.019,timber,0.1,xps,0.05,north,1.8,1.2,0.75,5.8,2.0,10.0,35.126,40.769,0.256,21.364,30.517,0.619
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,135.0,rammed_earth,0.3,brick,0.23,sheep_wool,0.05,west,0.9,1.2,0.75,1.6,1.0,30.0,33.562,35.585,0.2143,21.218,28.074,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,180.0,puf_sandwich_panel,0.1,puf_sandwich_panel,0.075,sheep_wool,0.05,east,1.2,0.9,0.75,1.6,1.0,10.0,35.314,41.072,0.0595,21.419,32.095,0.5298
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,90.0,brick,0.23,brick,0.23,sheep_wool,0.1,south,1.5,0.6,0.65,1.6,2.0,25.0,33.454,35.494,0.2202,21.222,28.291,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,90.0,puf_sandwich_panel,0.075,aerated_concrete,0.1,sheep_wool,0.05,north,1.8,0.6,0.85,5.8,10.0,0.0,32.931,37.958,0.4643,21.381,27.099,0.9702
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,0.0,mud_brick,0.45,rcc_slab,0.25,sheep_wool,0.1,north,1.5,1.5,0.85,2.6,10.0,0.0,32.836,34.631,0.2202,21.216,26.186,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,90.0,concrete,0.2,brick,0.115,sheep_wool,0.15,north,1.2,0.9,0.35,3.5,3.0,20.0,32.556,34.051,0.2262,21.224,27.265,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,90.0,rammed_earth,0.15,aerated_concrete,0.2,xps,0.1,south,1.8,0.9,0.35,2.0,6.0,0.0,33.191,35.607,0.125,21.245,27.713,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,45.0,brick,0.115,aerated_concrete,0.1,eps,0.05,north,1.5,1.2,0.45,2.6,3.0,0.0,34.469,37.404,0.0714,21.256,28.796,0.994
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,45.0,puf_sandwich_panel,0.15,stone,0.15,mineral_wool,0.15,east,1.2,0.6,0.75,2.0,2.0,0.0,33.01,34.693,0.1071,21.282,29.8,0.9821
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,45.0,timber,0.2,aerated_concrete,0.2,eps,0.1,west,0.6,1.2,0.65,5.8,3.0,15.0,33.364,35.766,0.1071,21.265,28.326,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,180.0,puf_sandwich_panel,0.075,concrete,0.2,xps,0.05,north,1.2,0.9,0.75,5.8,1.0,20.0,33.868,36.234,0.0774,21.276,31.455,0.5417
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,0.0,gi_sheet,0.002,timber,0.1,none,0.0,south,1.8,1.5,0.75,5.8,0.5,30.0,36.686,46.842,0.4107,20.321,30.092,0.6369
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,45.0,stone,0.15,concrete,0.1,none,0.0,north,1.8,0.9,0.75,1.2,2.0,10.0,37.479,43.722,0.0655,21.23,29.886,0.6548
